createtopost,followers_count,bi_followers_count,friends_count,statuses_count,favourites_count,share_ct,comment_ct,attitudes_ct,verified,verified_type,verified_kind,gender,geo_enabled,province,hasURL,emotion,length,realwd,imgwd,engwd,otherwd,is_rumor
925,139117,336,446,25728,43,407,98,0,1,media,blueV,1,1,35,1,5,345,63.89,8.33,5.56,22.22,TRUE
1349,3745932,49,143,89171,3747,272,58,45,0,normal user,normal user,0,1,11,0,2,408,62.92,20.22,1.12,15.73,TRUE
304,330590,2433,2546,12284,8,169,16,0,0,normal user,normal user,0,1,32,0,-1,115,42.86,25,3.57,28.57,TRUE
294,19265,1521,1626,7246,134,171,56,0,0,senior master,master,1,1,44,1,3,362,56.1,21.95,4.88,17.07,TRUE
445,9002,128,394,6854,75,12324,1432,27,0,senior master,master,0,1,100,0,-5,407,67.03,10.99,0,21.98,TRUE
757,720950,30,92,4559,1,16554,992,34,0,normal user,normal user,0,1,11,0,2,379,63.86,14.46,0,21.69,TRUE
28,1603,1068,1650,1573,0,255,68,3,0,normal user,normal user,1,1,400,0,1,388,66.67,19.05,0,14.29,TRUE
287,6863,2762,2985,26002,419,684,177,2,1,celebrity,yellowV,1,0,31,1,-5,378,67.11,9.21,5.26,18.42,TRUE
229,11154,285,1999,11247,9,3087,582,4,0,normal user,normal user,1,1,81,0,-2,251,50,21.15,0,28.85,TRUE
1045,399859,1070,1577,28621,35,29027,8338,19,1,media,blueV,1,1,11,0,-1,387,63.51,20.27,1.35,14.86,TRUE
469,25,0,40,176,0,594,17,4,0,normal user,normal user,1,1,31,0,-1,269,68.97,17.24,0,13.79,TRUE
446,1142423,1361,1783,17299,530,1542,181,11,0,normal user,normal user,0,0,31,0,0,149,54.05,8.11,0,37.84,TRUE
634,886,429,543,1324,40,110,0,4,0,senior master,master,1,1,33,0,0,381,53.04,12.17,1.74,33.04,TRUE
110,6789,46,426,995,0,206,23,0,0,senior master,master,0,1,400,0,-5,389,57.3,20.22,0,22.47,TRUE
892,395,38,221,548,91,208,40,1,0,normal user,normal user,1,0,12,0,0,407,67.02,13.83,0,19.15,TRUE
738,119343,754,1152,2137,20,103717,28555,4269,1,celebrity,yellowV,1,0,37,0,2,71,60,20,0,20,TRUE
854,27460,1307,1731,3460,105,229,39,0,1,celebrity,yellowV,1,1,31,0,0,391,60.76,7.59,0,31.65,TRUE
605,145853,0,2,7446,0,9335,969,211,0,normal user,normal user,1,1,44,0,-3,362,69.88,7.23,0,22.89,TRUE
375,532658,2474,2695,7693,16097,4677,1645,3,0,normal user,normal user,0,0,44,1,-3,379,68.67,6.02,6.02,19.28,TRUE
997,81270,239,430,21694,1227,173,94,3,1,website,blueV,1,1,35,0,0,295,64.79,12.68,5.63,16.9,TRUE
501,913803,540,1585,13766,131,661,60,0,0,normal user,normal user,1,1,31,0,1,356,62.67,13.33,0,24,TRUE
772,55805,792,865,889,923,1278,262,6,1,celebrity,yellowV,1,0,100,0,-2,357,80.52,9.09,0,10.39,TRUE
411,913803,540,1585,13766,131,692,87,30,0,normal user,normal user,1,1,31,1,-2,254,46.88,14.06,7.81,31.25,TRUE
855,255524,1502,1620,8348,31,182,27,0,0,normal user,normal user,0,1,31,0,0,69,57.14,7.14,14.29,21.43,TRUE
512,185380,2040,2133,18183,343,1355,116,7,1,celebrity,yellowV,1,1,71,0,-4,389,57.89,18.95,0,23.16,TRUE
1035,20577,311,509,11900,41,136,43,0,1,enterprise,blueV,1,1,43,0,-2,242,74.19,8.06,0,17.74,TRUE
391,5641,93,366,1713,0,1391,102,2,0,normal user,normal user,1,1,31,0,-4,378,72.5,13.75,0,13.75,TRUE
527,938079,80,118,38296,2,138,36,0,0,normal user,normal user,0,0,400,0,2,343,62.34,15.58,0,22.08,TRUE
529,77565,563,1295,1137,5,148,35,0,0,senior master,master,0,1,44,0,0,228,71.7,11.32,0,16.98,TRUE
405,59377,1863,2207,18325,1053,925,131,0,0,normal user,normal user,1,1,12,0,-3,396,63.33,10,1.11,25.56,TRUE
695,6531,616,1017,19213,3493,585,18,25,0,normal user,normal user,1,0,31,0,-3,410,77.89,12.63,0,9.47,TRUE
19,105340,968,2498,354,6,155,34,0,0,junior master,master,0,1,11,0,3,407,60.98,12.2,0,26.83,TRUE
630,7528,1828,2203,23453,30,299,78,1,0,senior master,master,1,0,37,0,1,147,61.76,11.76,0,26.47,TRUE
916,79282,2308,2745,16392,287,190,57,5,1,celebrity,yellowV,1,1,400,0,-4,415,56.38,11.7,0,31.91,TRUE
995,3357,265,614,9825,516,259,35,0,1,celebrity,yellowV,1,1,44,0,0,55,36.84,5.26,0,57.89,TRUE
349,16521,87,125,6147,31,5644,462,42,1,enterprise,blueV,1,1,11,1,0,58,25,0,25,50,TRUE
574,714,71,252,586,0,167,21,0,0,normal user,normal user,0,1,11,0,1,363,55.95,19.05,0,25,TRUE
793,162251,733,1575,15573,7,132,13,0,0,normal user,normal user,0,1,43,0,-1,405,62.92,12.36,0,24.72,TRUE
1201,42848,330,377,1765,0,18308,3666,3071,0,normal user,normal user,1,0,35,0,0,45,37.5,50,0,12.5,TRUE
521,12327,1059,1927,6226,45,963,69,1,1,gov,blueV,1,1,31,0,-1,292,56.06,15.15,0,28.79,TRUE
290,1800,1074,2994,8238,564,865,176,5,0,normal user,normal user,1,1,23,0,-2,364,47.5,3.75,0,48.75,TRUE
933,1009002,1967,2891,42759,634,250,34,22,0,normal user,normal user,1,0,31,0,5,383,48.86,18.18,4.55,28.41,TRUE
255,1007602,872,1737,11573,1909,668,45,0,0,normal user,normal user,0,1,44,0,2,327,60,17.14,0,22.86,TRUE
676,657893,177,536,45709,55,445,144,3,1,media,blueV,0,1,44,0,0,68,43.75,25,0,31.25,TRUE
653,18824,1821,1888,2204,11,177,41,9,0,normal user,normal user,1,1,81,0,-5,411,68.89,13.33,0,17.78,TRUE
620,117428,1230,1968,42052,16,221,38,1,0,normal user,normal user,1,1,44,0,1,304,60.87,14.49,2.9,21.74,TRUE
424,5894544,2277,2313,17101,5544,29544,9275,561,0,senior master,master,0,0,31,0,-1,181,44.68,25.53,0,29.79,TRUE
613,37,22,143,89,0,1082,751,2,0,normal user,normal user,1,1,35,1,-5,401,61.63,22.09,4.65,11.63,TRUE
348,330590,2433,2546,12284,8,299,58,2,0,normal user,normal user,0,1,32,0,-3,416,63.64,14.77,0,21.59,TRUE
517,620067,13,23,15748,1187,424,160,0,0,normal user,normal user,0,0,51,0,-5,383,65.06,13.25,0,21.69,TRUE
755,59372,810,849,13885,35,100,18,2,0,senior master,master,1,1,35,0,0,394,71.58,4.21,1.05,23.16,TRUE
17,3719,359,687,453,7,4493,1225,71,1,enterprise,blueV,0,1,32,0,2,355,71.95,17.07,0,10.98,TRUE
1041,577,169,218,2435,32,838,167,13,0,normal user,normal user,1,0,32,0,-1,60,81.82,0,0,18.18,TRUE
533,243520,71,166,190594,0,578,269,45,0,senior master,master,0,1,31,0,0,137,48.48,9.09,9.09,33.33,TRUE
655,156543,179,655,11332,37,1970,337,25,1,enterprise,blueV,0,1,11,0,0,403,70.42,14.08,0,15.49,TRUE
699,462450,155,208,57646,0,1317,86,3,0,normal user,normal user,0,1,71,0,-4,381,72.29,13.25,0,14.46,TRUE
546,12573,44,142,741,69,34873,11485,139,0,normal user,normal user,1,0,11,0,-2,354,58.23,20.25,1.27,20.25,TRUE
1026,869612,10,108,25784,0,1392,47,18,0,normal user,normal user,0,1,33,0,-1,389,61.9,17.86,0,20.24,TRUE
407,473927,505,684,39205,18,299,24,0,0,normal user,normal user,1,0,42,0,0,401,61.8,10.11,0,28.09,TRUE
564,1766687,1032,1168,58021,1075,256,25,0,0,normal user,normal user,0,1,44,0,-1,207,46.81,21.28,0,31.91,TRUE
641,348,90,174,932,0,820,473,4,0,senior master,master,1,0,33,1,-3,378,60.22,8.6,4.3,26.88,TRUE
604,120751,1087,2926,30407,8763,425,148,0,1,celebrity,yellowV,0,0,11,0,-4,239,82.93,7.32,0,9.76,TRUE
1059,6270,2546,2872,20947,1867,440,125,1,0,senior master,master,1,0,32,1,1,290,54.41,22.06,5.88,17.65,TRUE
544,362290,1318,2424,13884,266,530,62,1,0,normal user,normal user,0,1,31,0,0,409,67.74,9.68,0,22.58,TRUE
774,286417,877,2877,6488,692,1325,193,11,0,normal user,normal user,1,1,400,0,-4,398,63.41,13.41,0,23.17,TRUE
60,660,171,176,10478,17,4722,3095,13,0,senior master,master,1,1,31,1,-3,373,69.14,6.17,4.94,19.75,TRUE
350,66967,752,1095,29130,48,512,85,0,1,website,blueV,1,1,11,1,-1,397,60,20,6.25,13.75,TRUE
942,538621,13,158,3464,1,5487,1089,52,0,normal user,normal user,0,1,44,0,1,84,42.31,11.54,3.85,42.31,TRUE
17,32,4,10,36,1,244,62,3,0,normal user,normal user,1,1,100,0,-1,412,69.41,14.12,0,16.47,TRUE
443,981410,592,1367,6028,504,2148,363,27,1,celebrity,yellowV,1,0,32,0,-2,181,52.5,15,0,32.5,TRUE
1229,588042,95,239,34215,65,198,20,12,1,media,blueV,1,1,31,0,-2,243,71.7,11.32,0,16.98,TRUE
623,1437,721,844,1599,1,1600,577,6,0,senior master,master,1,0,53,0,-1,352,56,24,0,20,TRUE
558,82299,724,968,10493,30,630,63,0,1,celebrity,yellowV,1,1,37,0,0,377,70.33,13.19,0,16.48,TRUE
1067,2518,469,1910,14322,20,263,34,0,0,senior master,master,1,1,12,1,-6,321,57.53,19.18,8.22,15.07,TRUE
1133,6562,2622,2685,4724,11,807,11,0,0,senior master,master,1,0,100,0,0,412,61.54,16.48,1.1,20.88,TRUE
767,1228685,2,23,41940,66,103,61,1,0,normal user,normal user,0,0,400,0,0,30,28.57,28.57,0,42.86,TRUE
1249,54039,78,150,13358,4,2292,810,21,1,celebrity,yellowV,1,0,44,0,-2,382,71.62,9.46,0,18.92,TRUE
369,114525,66,1971,17489,0,208,12,0,0,normal user,normal user,0,1,12,0,-3,368,67,2,0,31,TRUE
702,140,1,1,3,1,101,0,3,0,junior master,master,0,0,100,0,1,400,56,18,2,24,TRUE
312,787676,47,140,15421,1,1616,321,6,0,normal user,normal user,0,1,51,0,-6,410,64.37,13.79,4.6,17.24,TRUE
816,636425,296,561,7068,488,277,69,1,1,celebrity,yellowV,1,0,31,0,0,93,68.42,10.53,5.26,15.79,TRUE
1113,190420,488,1200,8508,18,1206,51,6,0,normal user,normal user,0,1,31,0,0,50,54.55,9.09,0,36.36,TRUE
334,13912,216,238,2368,0,663,143,5,1,celebrity,yellowV,1,0,11,0,3,404,56.7,15.46,1.03,26.8,TRUE
655,133335,1260,2974,107384,8,5734,2930,112,1,celebrity,yellowV,1,1,33,0,-2,411,76.25,8.75,0,15,TRUE
196,58,14,36,40,0,945,14,7,0,normal user,normal user,0,1,44,0,-4,349,63.95,20.93,0,15.12,TRUE
1039,8750156,55,98,15314,83,1233,486,90,1,enterprise,blueV,0,0,35,0,0,98,45.83,12.5,8.33,33.33,TRUE
1061,41520,0,1,8371,44,190,43,2,0,normal user,normal user,1,1,81,0,-5,403,55.67,18.56,0,25.77,TRUE
368,258737,171,1295,3390,408,356,79,0,0,senior master,master,0,1,31,0,-3,411,63.95,23.26,0,12.79,TRUE
1041,13068,90,594,539,4,15723,5664,84,0,junior master,master,1,1,33,0,1,198,60.47,9.3,6.98,23.26,TRUE
704,233118,1624,1998,15378,27,101,51,4,0,normal user,normal user,1,1,35,0,-2,400,58.82,7.84,0,33.33,TRUE
0,84810,16,110,519,0,15561,9109,81,0,normal user,normal user,0,0,44,0,1,267,61.11,12.96,1.85,24.07,TRUE
503,229,134,372,269,1,100,0,2,0,normal user,normal user,1,1,400,0,0,36,37.5,12.5,0,50,TRUE
1029,18249,1171,1973,3339,1396,667,113,0,1,celebrity,yellowV,1,0,11,0,0,60,53.85,7.69,7.69,30.77,TRUE
724,1093994,673,1161,17588,1,409,148,2,0,normal user,normal user,0,1,51,0,0,150,56.1,14.63,0,29.27,TRUE
841,2871,164,411,412,23,242,92,1,0,normal user,normal user,0,0,400,0,0,133,51.61,3.23,9.68,35.48,TRUE
57,2919,728,948,2425,37,1083,409,9,1,celebrity,yellowV,1,1,32,0,-4,235,80.49,7.32,0,12.2,TRUE
769,16269,1538,1583,12350,24,207,38,4,1,enterprise,blueV,1,1,11,0,0,411,64.44,22.22,0,13.33,TRUE
136,932,254,739,684,3,239,40,0,0,normal user,normal user,1,1,32,0,0,392,65.48,5.95,0,28.57,TRUE
903,763,345,639,988,3,148,16,1,0,senior master,master,0,1,31,0,-2,340,72.37,15.79,0,11.84,TRUE
562,134414,1598,1933,3110,8,5393,348,16,0,normal user,normal user,0,0,11,0,6,342,65,18.75,0,16.25,TRUE
508,6956,1186,1508,857,11,149,23,1,0,normal user,normal user,0,1,44,0,1,399,65.91,18.18,0,15.91,TRUE
459,527184,706,929,14461,188,242,36,0,1,celebrity,yellowV,1,0,42,0,0,411,67.44,9.3,1.16,22.09,TRUE
147,304898,20,120,7550,8,199,47,1,1,website,blueV,1,1,11,0,1,359,64.47,17.11,0,18.42,TRUE
296,321068,1595,2759,7436,12,968,48,0,0,normal user,normal user,1,0,11,0,0,383,63.1,16.67,0,20.24,TRUE
366,1188,41,156,569,18,347,65,0,0,normal user,normal user,0,1,11,0,1,369,58.33,19.05,0,22.62,TRUE
247,988877,1,17,121470,0,262,14,1,0,normal user,normal user,0,1,44,0,2,324,62.69,17.91,0,19.4,TRUE
198,7081,20,192,827,30,764,479,0,1,celebrity,yellowV,1,0,44,0,-3,290,53.12,17.19,0,29.69,TRUE
720,1594,200,289,1330,15,104,9,0,0,waited enterprise,blueV,0,1,35,0,-1,63,42.11,10.53,0,47.37,TRUE
222,4591255,579,579,18100,0,463,5,2,0,normal user,normal user,1,1,44,0,-1,286,60.29,22.06,0,17.65,TRUE
888,653681,253,380,9812,16,155,84,9,0,normal user,normal user,1,0,31,0,1,396,60.98,14.63,2.44,21.95,TRUE
910,33360,258,2817,1039,515,11359,632,10,0,normal user,normal user,1,1,31,0,-3,393,61.36,11.36,2.27,25,TRUE
609,239930,19,158,8221,2984,120,57,3,0,normal user,normal user,1,0,44,0,-1,75,47.06,0,11.76,41.18,TRUE
139,133590,1813,2340,1532,2,3037,228,7,1,celebrity,yellowV,1,1,31,0,2,300,62.32,5.8,0,31.88,TRUE
85,6257,1261,1979,2209,0,248,37,0,1,celebrity,yellowV,1,1,31,0,0,415,63.22,9.2,0,27.59,TRUE
584,22957,426,1023,8934,16,288,77,16,1,celebrity,yellowV,1,1,41,1,-2,307,61.04,9.09,5.19,24.68,TRUE
508,532658,2474,2695,7693,16097,460,71,1,0,normal user,normal user,0,0,44,0,1,96,47.62,28.57,0,23.81,TRUE
557,92,34,143,130,56,98,18,1,0,normal user,normal user,0,1,32,0,1,301,50,4.88,2.44,42.68,TRUE
423,1109826,130,144,8759,2,3612,411,5,1,enterprise,blueV,1,1,11,0,-1,385,62.34,22.08,1.3,14.29,TRUE
640,61,24,74,65,2,205,18,0,0,normal user,normal user,0,1,44,0,2,328,65.22,15.94,0,18.84,TRUE
1371,20037,580,1232,1975,4,104,25,0,0,normal user,normal user,1,1,11,0,5,400,56.38,14.89,0,28.72,TRUE
777,203575,1061,1829,11862,1383,112,7,1,0,normal user,normal user,0,1,23,0,2,150,64.71,8.82,0,26.47,TRUE
808,857,311,482,694,69,12431,3051,577,0,senior master,master,0,1,42,0,1,420,71.72,16.16,0,12.12,TRUE
406,356005,11,37,18643,10,8258,830,66,0,normal user,normal user,0,1,35,0,-8,370,57.3,23.6,0,19.1,TRUE
566,714,279,415,3447,153,260,67,2,0,senior master,master,1,1,51,0,4,408,69.79,14.58,0,15.62,TRUE
28,1603,1068,1650,1573,0,143,28,1,0,normal user,normal user,1,1,400,0,0,51,38.46,0,0,61.54,TRUE
528,542131,793,1091,12429,240,2040,474,11,0,normal user,normal user,0,1,44,0,1,406,64.13,17.39,0,18.48,TRUE
378,1013320,405,987,10314,122,762,73,5,0,normal user,normal user,1,0,44,0,-1,408,66.32,11.58,0,22.11,TRUE
582,1111899,521,699,24365,393,9515,967,21,1,enterprise,blueV,0,0,11,0,-3,214,49.02,15.69,0,35.29,TRUE
386,93646,880,1128,4473,353,1407,301,9,0,normal user,normal user,1,1,34,1,1,125,51.61,9.68,12.9,25.81,TRUE
1099,1429,97,335,3115,24,335,53,1,1,celebrity,yellowV,1,1,51,0,0,26,80,20,0,0,TRUE
3,189,8,43,190,13,1073,190,1,0,normal user,normal user,1,1,43,0,4,409,72.83,8.7,0,18.48,TRUE
714,124343,300,1059,14995,9,603,156,4,1,media,blueV,0,1,50,0,0,192,54.17,12.5,4.17,29.17,TRUE
844,757919,1518,1995,19729,333,657,337,21,1,media,blueV,1,1,11,0,2,394,68.37,11.22,2.04,18.37,TRUE
485,18757,2025,2249,2712,0,157,56,1,1,celebrity,yellowV,1,1,36,0,1,313,64.71,19.12,0,16.18,TRUE
847,105847,452,958,7643,85,51498,9419,371,1,celebrity,yellowV,1,1,31,0,-3,404,68.13,15.38,0,16.48,TRUE
551,60887,351,438,8897,3802,13523,2281,178,0,normal user,normal user,1,1,21,0,0,352,77.63,10.53,0,11.84,TRUE
169,105639,2403,2411,11574,61,642,165,0,0,normal user,normal user,0,0,32,0,0,413,54.46,18.81,0.99,25.74,TRUE
747,1484078,244,1251,24797,13,142,32,4,1,website,blueV,0,1,100,0,2,292,69.7,10.61,0,19.7,TRUE
298,177369,1926,2060,2830,0,182,37,1,0,normal user,normal user,0,0,32,0,3,395,54.64,16.49,0,28.87,TRUE
566,757731,8,44,32181,12,385,42,0,0,normal user,normal user,1,1,44,0,-1,396,60.71,14.29,0,25,TRUE
926,138204,194,271,756,40,629,58,1,1,celebrity,yellowV,0,1,11,0,0,50,41.18,11.76,0,47.06,TRUE
237,22828,445,1438,5512,3,4376,493,9,0,senior master,master,1,1,51,0,1,401,58.06,16.13,0,25.81,TRUE
1127,106987,1772,1993,8499,80,193,50,0,0,normal user,normal user,1,1,43,0,2,175,47.62,9.52,19.05,23.81,TRUE
420,13412,1727,1963,4716,29,710,173,4,0,normal user,normal user,1,0,44,1,-1,407,68.42,9.47,4.21,17.89,TRUE
681,1007726,1722,3000,36965,2258,466,81,5,0,normal user,normal user,0,0,31,0,0,99,47.83,13.04,4.35,34.78,TRUE
668,17980,700,1619,6903,15,122,31,0,1,celebrity,yellowV,1,0,21,0,0,385,62.34,7.79,0,29.87,TRUE
283,541237,281,752,18709,2,161,60,0,0,normal user,normal user,1,1,31,0,-1,264,68.85,11.48,0,19.67,TRUE
298,935110,10,15,20071,9,798,83,2,0,normal user,normal user,0,1,44,0,-3,400,67.24,2.59,0,30.17,TRUE
816,457900,422,1109,4988,8,128,33,1,0,normal user,normal user,0,1,31,0,3,416,64.63,17.07,2.44,15.85,TRUE
387,236995,22,53,42658,3,1553,625,1760,1,celebrity,yellowV,0,1,31,0,1,378,70.45,11.36,0,18.18,TRUE
88,3424,329,560,560,0,141,62,1,0,normal user,normal user,0,0,11,0,-2,396,55.43,27.17,0,17.39,TRUE
718,910546,25,46,13330,506,630,138,26,0,normal user,normal user,1,1,400,0,-2,365,56.47,15.29,0,28.24,TRUE
655,3184,294,419,2247,269,3803,1382,19,1,website,blueV,0,1,65,0,1,184,70.27,10.81,2.7,16.22,TRUE
880,1104204,320,1040,11721,11,46372,5830,791,1,enterprise,blueV,1,1,11,0,-2,125,53.12,12.5,0,34.38,TRUE
133,214992,391,509,2674,2,436,139,1,0,senior master,master,1,0,100,0,-2,400,58.82,7.84,0,33.33,TRUE
928,17390,1275,2928,3331,1799,531,116,2,1,celebrity,yellowV,0,1,11,1,-1,125,55.17,13.79,13.79,17.24,TRUE
1317,142930,561,903,11113,202,239,36,17,1,media,blueV,0,1,31,0,4,352,51.25,20,3.75,25,TRUE
886,483010,1042,1057,86754,280,23851,3267,295,1,celebrity,yellowV,1,0,100,0,0,406,68.67,15.66,1.2,14.46,TRUE
1117,381035,1155,1579,12020,4,4254,1015,30,0,normal user,normal user,1,0,11,0,-1,392,65.43,17.28,0,17.28,TRUE
486,59466,1646,2382,35609,19259,102,23,0,0,normal user,normal user,0,1,61,0,-3,405,71.43,14.29,0,14.29,TRUE
1032,255524,1502,1620,8348,31,562,85,2,0,normal user,normal user,0,1,31,0,-3,408,47.42,22.68,2.06,27.84,TRUE
784,22536,531,762,13669,33,502,61,6,1,celebrity,yellowV,1,0,400,0,1,359,60,20,0,20,TRUE
733,53902,454,564,3556,1312,491,136,1,1,celebrity,yellowV,1,0,100,0,-2,413,75.31,8.64,0,16.05,TRUE
642,619043,959,997,19996,18,4242,884,15,1,celebrity,yellowV,1,1,100,0,-4,406,64.29,15.48,0,20.24,TRUE
1132,27725,1977,1977,29923,10,330,111,2,0,senior master,master,1,0,32,0,-9,418,55.81,26.74,0,17.44,TRUE
635,69407,142,728,8881,1,103,21,1,0,normal user,normal user,0,1,11,0,2,385,56.1,21.95,0,21.95,TRUE
734,134294,19,30,279,743,1427,60,17,1,celebrity,yellowV,1,0,11,0,3,350,56.18,19.1,2.25,22.47,TRUE
305,212140,1948,2166,12438,0,201,18,0,0,normal user,normal user,0,1,32,0,-1,107,44,28,4,24,TRUE
1289,81081,1510,1525,25330,0,154,71,0,1,celebrity,yellowV,1,1,11,1,1,392,65.85,15.85,4.88,13.41,TRUE
501,548,244,270,2,3,2074,396,28,0,senior master,master,1,1,31,0,-2,332,53.95,27.63,0,18.42,TRUE
496,366084,507,762,3567,8,235,39,7,1,celebrity,yellowV,1,1,61,1,3,401,63.64,15.91,4.55,15.91,TRUE
974,56116,368,472,1357,2,396,88,11,0,normal user,normal user,1,0,81,0,0,387,71.05,5.26,0,23.68,TRUE
1058,113961,460,987,7001,492,1435,634,723,1,celebrity,yellowV,1,1,11,0,3,415,67.07,12.2,2.44,18.29,TRUE
715,757731,8,44,32181,12,133,43,1,0,normal user,normal user,1,1,44,0,2,395,67.68,11.11,2.02,19.19,TRUE
547,296978,307,433,63281,164,6296,1038,8,1,website,blueV,1,1,11,1,-1,403,58.54,18.29,6.1,17.07,TRUE
841,1237,1129,1999,4208,681,1823,410,7,0,normal user,normal user,0,1,32,0,-5,418,67.74,12.9,0,19.35,TRUE
964,4641,1750,1767,33486,32,175,37,2,0,senior master,master,1,0,13,0,-4,408,55.88,18.63,0,25.49,TRUE
672,42271,530,916,8455,12,106,29,4,0,senior master,master,1,1,100,0,-1,380,72.37,14.47,0,13.16,TRUE
416,16926,193,432,3837,2,866,123,10,0,normal user,normal user,0,1,11,0,3,376,75.29,15.29,0,9.41,TRUE
860,434821,200,1886,8754,0,208,27,0,0,normal user,normal user,1,1,11,0,-1,355,55.17,19.54,0,25.29,TRUE
768,638,298,454,3037,675,812,209,6,0,normal user,normal user,1,1,44,0,-3,366,66.25,11.25,0,22.5,TRUE
495,192797,2331,2686,9915,5,218,46,2,0,normal user,normal user,0,1,32,0,-7,414,67.74,12.9,0,19.35,TRUE
291,1069499,1426,1797,50630,32,797,111,6,0,normal user,normal user,1,0,44,1,-2,300,45,15,5,35,TRUE
606,14881,52,469,2408,22,379,67,6,0,normal user,normal user,1,1,400,0,1,335,59.65,19.3,0,21.05,TRUE
308,230526,1942,2007,6119,832,272,121,6,1,celebrity,yellowV,1,1,35,0,-3,402,67.86,8.33,2.38,21.43,TRUE
394,1009002,1967,2891,42759,634,713,180,5,0,normal user,normal user,1,0,31,0,0,228,71.7,11.32,0,16.98,TRUE
176,5235,8,45,2412,3,211,60,0,0,normal user,normal user,0,1,11,0,-1,397,62.63,20.2,0,17.17,TRUE
817,8368,305,319,42,3,11330,34,383,0,normal user,normal user,0,1,12,0,-2,373,62.64,14.29,0,23.08,TRUE
361,377689,56,64,9319,0,2245,903,16,1,celebrity,yellowV,1,0,21,0,2,396,61.36,10.23,3.41,25,TRUE
558,94940,1544,1836,4804,116,221,34,9,0,normal user,normal user,1,1,21,0,2,142,67.74,9.68,0,22.58,TRUE
318,328,141,353,995,2,993,337,5,0,normal user,normal user,0,1,33,0,0,210,64.29,16.67,0,19.05,TRUE
791,1031351,8,54,9381,6,1395,120,1,0,normal user,normal user,0,1,44,0,-4,385,70.59,12.94,0,16.47,TRUE
1425,18315,527,712,4175,171,47008,28686,8301,1,celebrity,yellowV,1,1,11,0,-8,420,57.14,28.57,0,14.29,TRUE
544,302165,100,119,7267,0,660,87,2,0,normal user,normal user,0,1,11,0,-3,401,68.57,1.9,0.95,28.57,TRUE
909,791813,313,1200,4802,3,219,44,0,0,normal user,normal user,0,0,32,0,-2,185,50,15.91,2.27,31.82,TRUE
584,668816,626,1980,29386,6605,764,125,0,0,normal user,normal user,0,1,33,0,0,80,66.67,0,0,33.33,TRUE
1131,2886,412,632,2797,5,515,2,0,1,celebrity,yellowV,1,1,11,0,0,388,70.51,5.13,0,24.36,TRUE
847,684,51,605,12151,5582,317,32,3,0,normal user,normal user,0,1,32,0,1,401,67.47,14.46,0,18.07,TRUE
129,5616,2662,2961,165648,857,1928,484,4,0,senior master,master,1,1,44,1,-5,397,66.67,8.64,4.94,19.75,TRUE
910,358423,1147,2935,24725,782,425,32,0,0,normal user,normal user,1,1,42,0,-2,406,61.11,22.22,0,16.67,TRUE
822,199212,71,219,9066,232,667,67,13,0,normal user,normal user,1,1,33,0,-2,69,46.67,13.33,0,40,TRUE
209,44761,179,485,1923,219,124,31,0,0,senior master,master,1,1,11,0,-8,350,70.13,10.39,1.3,18.18,TRUE
1145,286264,1848,2348,12190,179,240,71,1,1,celebrity,yellowV,1,1,400,0,0,120,53.85,19.23,0,26.92,TRUE
1106,1743994,257,944,33094,146,322,63,0,0,normal user,normal user,0,0,71,0,1,356,62.34,12.99,1.3,23.38,TRUE
312,23677,123,187,876,95,113,157,2,0,normal user,normal user,1,1,32,0,1,140,46.43,39.29,3.57,10.71,TRUE
237,17703,79,464,2982,110,111,30,0,0,normal user,normal user,1,1,44,0,0,65,66.67,6.67,0,26.67,TRUE
749,720950,30,92,4559,1,461,257,12,0,normal user,normal user,0,1,11,0,-2,416,75.61,7.32,0,17.07,TRUE
1004,1558,1348,1945,9908,8,2731,624,5,0,senior master,master,1,0,43,0,-1,420,61.11,18.89,0,20,TRUE
306,19080,222,516,4204,13,14942,3803,90,0,normal user,normal user,1,0,61,0,-1,409,59.79,15.46,0,24.74,TRUE
1001,850085,544,1945,59029,486,2818,551,52,0,normal user,normal user,0,0,400,0,0,105,44,12,8,36,TRUE
771,1236378,367,1405,45353,13,4650,247,5,0,normal user,normal user,1,0,31,0,0,65,73.33,0,0,26.67,TRUE
288,26012,573,786,332,6,157,55,0,0,normal user,normal user,1,1,11,1,4,404,64.63,12.2,4.88,18.29,TRUE
636,1266888,4,14,1660,60,665,89,25,0,normal user,normal user,1,1,11,0,-5,401,68.69,10.1,1.01,20.2,TRUE
685,17126,275,888,15746,0,5295,464,22,0,normal user,normal user,1,1,11,1,2,345,58.57,14.29,5.71,21.43,TRUE
154,14528,1236,2446,15161,3,2994,484,4,0,senior master,master,0,1,44,0,1,369,60.76,20.25,0,18.99,TRUE
1019,5177,185,205,6393,308,979,35,1,1,celebrity,yellowV,1,1,81,0,-2,407,63.04,18.48,1.09,17.39,TRUE
1154,888160,1351,2169,4286,35,45220,22056,1927,1,celebrity,yellowV,1,1,61,0,-1,369,62.34,22.08,0,15.58,TRUE
524,11515,966,1532,6847,8,230,59,0,1,celebrity,yellowV,1,1,11,0,-2,291,51.72,22.41,1.72,24.14,TRUE
593,1474886,344,1169,36390,0,887,120,6,0,normal user,normal user,0,1,34,0,-1,378,61.25,15,0,23.75,TRUE
730,1236378,367,1405,45353,13,1554,212,5,0,normal user,normal user,1,0,31,0,-3,396,67.24,2.59,0,30.17,TRUE
